0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.0,0.0,0.0,-0.03302207589149475,-0.05300348997116089,-0.022174035835064387,-0.03643724322319031,-0.13059893250465393,-0.03755085140744541,0.0075986385345458984,-0.1631401777267456,-0.054753638508714175,0.05181834101676941,-0.17638561129570007,-0.07100835413018558,0.019454866647720337,-0.23627236485481262,-0.025594630914724803,0.04218694567680359,-0.32445499300956726,-0.04675446048656795,0.06045958399772644,-0.37727850675582886,-0.05931524902860019,0.07746878266334534,-0.42048773169517517,-0.06812989682237003,0.057520896196365356,-0.21347388625144958,-0.03259270981232021,0.10480073094367981,-0.30294138193130493,-0.05626771569529865,0.1372363269329071,-0.3577471971511841,-0.07138733536282871,0.16495826840400696,-0.3998299539089203,-0.07982873887101505,0.08017107844352722,-0.17052650451660156,-0.042035318615830874,0.08700248599052429,-0.2101382613182068,-0.0731079649953017,0.048562437295913696,-0.17134544253349304,-0.07763199478665683,0.023746460676193237,-0.14124417304992676,-0.0727945563224921,0.09156134724617004,-0.11988446116447449,-0.05327968269864414,0.08264079689979553,-0.1493825912475586,-0.07909334421435688,0.04509654641151428,-0.12689310312271118,-0.07915037095824573,0.01684880256652832,-0.10722076892852783,-0.07380577147284839,2
0.0,0.0,0.0,-0.02322593331336975,-0.059320151805877686,-0.02191154230729353,-0.015977084636688232,-0.13500958681106567,-0.037215493064081784,0.025629371404647827,-0.15384379029273987,-0.054301194291269894,0.06790149211883545,-0.15370529890060425,-0.06993477736011755,0.06755048036575317,-0.2247135043144226,-0.025606946464336033,0.11284583806991577,-0.29525622725486755,-0.047701816450512524,0.14542174339294434,-0.3362196385860443,-0.06094131563202154,0.1740284562110901,-0.36824463307857513,-0.06969130728737127,0.10051834583282471,-0.18940675258636475,-0.03267240096226942,0.16549056768417358,-0.25784242153167725,-0.05728180278435957,0.21010088920593262,-0.29969316720962524,-0.07307640407577765,0.2482345700263977,-0.33103615045547485,-0.08135275487200033,0.11531096696853638,-0.13924428820610046,-0.04204143900767576,0.12374275922775269,-0.17464670538902283,-0.07397089097992193,0.076596200466156,-0.15292799472808838,-0.0797157952596308,0.045288413763046265,-0.13196158409118652,-0.07488828841940176,0.11660438776016235,-0.08557415008544922,-0.05321433712140333,0.1001388430595398,-0.11177197098731995,-0.07946888301864874,0.059080660343170166,-0.10890653729438782,-0.08133204970852148,0.029672563076019287,-0.10365769267082214,-0.07657914553180944,2
0.0,0.0,0.0,-0.007983624935150146,-0.07940375804901123,-0.019073021191616135,0.008160322904586792,-0.15160083770751953,-0.037503386441130715,0.034011512994766235,-0.13811519742012024,-0.058493255231041985,0.06316006183624268,-0.09152483940124512,-0.08041367546047695,0.12361007928848267,-0.17816779017448425,-0.041726707074303704,0.19934695959091187,-0.21892940998077393,-0.06969275936808117,0.2501813769340515,-0.2409147024154663,-0.08601217583145626,0.29456597566604614,-0.25248271226882935,-0.09648060664858349,0.14595872163772583,-0.12297648191452026,-0.052664807591099816,0.2296222448348999,-0.1486196219921112,-0.08127417281593807,0.29079103469848633,-0.16125881671905518,-0.09969907865252026,0.3431481719017029,-0.1675020158290863,-0.1095169173213435,0.14493685960769653,-0.06458091735839844,-0.06426551804270275,0.1268814206123352,-0.08251965045928955,-0.09494469181026943,0.07583057880401611,-0.08995020389556885,-0.10426705941881664,0.041202008724212646,-0.09292769432067871,-0.1031135605308009,0.12793433666229248,-0.014979183673858643,-0.07768536225285061,0.07963430881500244,-0.035785794258117676,-0.10051749512876995,0.03746199607849121,-0.053605079650878906,-0.10326112673010357,0.010119229555130005,-0.06796574592590332,-0.10019411757912167,2
0.0,0.0,0.0,0.003125607967376709,-0.07105720043182373,-0.030702345402801257,0.03012719750404358,-0.13954317569732666,-0.05492609585996888,0.05315551161766052,-0.11805105209350586,-0.07962336610432885,0.07865723967552185,-0.06107538938522339,-0.10310455630894921,0.15796014666557312,-0.14827048778533936,-0.056154227213824015,0.25030025839805603,-0.16911929845809937,-0.09071155856725,0.30902472138404846,-0.17825040221214294,-0.10798857580300592,0.3596097528934479,-0.1780584156513214,-0.1187504179346206,0.17557552456855774,-0.08155888319015503,-0.06368439863797448,0.2688111960887909,-0.07837307453155518,-0.10254319976445458,0.3358088433742523,-0.06401652097702026,-0.1241241715418937,0.39568445086479187,-0.047669172286987305,-0.134188922451699,0.16731587052345276,-0.020066380500793457,-0.07240797798510812,0.14676102995872498,-0.03363114595413208,-0.11112187276955865,0.09164473414421082,-0.05074697732925415,-0.11778253536101602,0.05899849534034729,-0.06221085786819458,-0.1123603753316047,0.1441340148448944,0.028621196746826172,-0.08422465096589349,0.08801129460334778,0.007948696613311768,-0.11155002038356088,0.044823914766311646,-0.014800071716308594,-0.11345128189202569,0.02145901322364807,-0.03202247619628906,-0.10801734994527123,2
0.0,0.0,0.0,0.00816953182220459,-0.06692558526992798,-0.03375242750655616,0.03676965832710266,-0.12560170888900757,-0.06049183111201728,0.05568942427635193,-0.0973130464553833,-0.08708553488861526,0.07908514142036438,-0.042487919330596924,-0.11272483791719878,0.16509976983070374,-0.12599754333496094,-0.058912848192562706,0.2564208209514618,-0.1395753026008606,-0.0961740883768698,0.31587162613868713,-0.14468282461166382,-0.11540443177830184,0.36824002861976624,-0.14300894737243652,-0.12677535887371505,0.18086382746696472,-0.05948686599731445,-0.06560943003307784,0.27424755692481995,-0.05053752660751343,-0.10483184929501022,0.340750128030777,-0.03090006113052368,-0.12641814823757613,0.40099719166755676,-0.012103140354156494,-0.13620207186352218,0.1700456440448761,0.0015267133712768555,-0.07388525928865874,0.15699031949043274,-0.0053160786628723145,-0.11685475434671844,0.09929361939430237,-0.02968066930770874,-0.12427597220550979,0.06161901354789734,-0.04790365695953369,-0.11777809734951461,0.1441415250301361,0.049312591552734375,-0.08503968741308654,0.09539476037025452,0.030985713005065918,-0.11696991052042449,0.05023971199989319,0.0017251372337341309,-0.11899313803326095,0.022497624158859253,-0.021383047103881836,-0.11235849286924804,2
0.0,0.0,0.0,-0.07674002647399902,-0.016117334365844727,-0.018692610251207498,-0.14866703748703003,-0.07884383201599121,-0.035283958005209115,-0.15735721588134766,-0.16095232963562012,-0.057709676610727456,-0.12255287170410156,-0.22010189294815063,-0.079216712551613,-0.16863667964935303,-0.2436484694480896,-0.016832131358285096,-0.2242807149887085,-0.3322543501853943,-0.04163530974318519,-0.2576034665107727,-0.38278937339782715,-0.056700793492098,-0.2868897020816803,-0.428287148475647,-0.06753602011730209,-0.12281665205955505,-0.2792084813117981,-0.032586665289898065,-0.1577976942062378,-0.418972373008728,-0.0608439272515966,-0.18180549144744873,-0.5003341734409332,-0.07864872499038711,-0.1998313069343567,-0.5676405429840088,-0.08766075356533065,-0.0688779354095459,-0.2776895761489868,-0.051513010101814416,-0.11231043934822083,-0.3193725645542145,-0.09128915651371017,-0.12328639626502991,-0.23728248476982117,-0.09946771098901763,-0.12153986096382141,-0.17728811502456665,-0.09426901622344985,-0.014928281307220459,-0.2517812252044678,-0.07225945724775329,-0.059333741664886475,-0.2614361047744751,-0.09979316725065246,-0.08319354057312012,-0.1955476999282837,-0.09881062938501373,-0.09282940626144409,-0.14253389835357666,-0.09253343327571883,2
0.0,0.0,0.0,-0.03852802515029907,-0.0678555965423584,-0.04067451113792231,-0.030442357063293457,-0.1545237898826599,-0.06302345896096995,0.03402090072631836,-0.17009437084197998,-0.08403059447141459,0.0929763913154602,-0.17572522163391113,-0.10295331085058024,0.042755722999572754,-0.2871502637863159,-0.04361357519360354,0.0881853699684143,-0.3904114067554474,-0.07508306557269862,0.12170177698135376,-0.45592257380485535,-0.0931696181926327,0.15128684043884277,-0.5092736780643463,-0.10480790192218592,0.09068650007247925,-0.25731587409973145,-0.04563301408620646,0.15888631343841553,-0.3551334738731384,-0.07860276455016901,0.2110723853111267,-0.4161810278892517,-0.09767011159988215,0.2567296624183655,-0.4658592939376831,-0.10727758312555125,0.1147080659866333,-0.20363855361938477,-0.052026457879264854,0.13734197616577148,-0.22060346603393555,-0.09295635277362635,0.0930129885673523,-0.1738419532775879,-0.10030431652398875,0.06284862756729126,-0.14448142051696777,-0.09447279924484064,0.12391388416290283,-0.14067649841308594,-0.062112562153060935,0.1250755786895752,-0.14286303520202637,-0.0958234330448704,0.08403807878494263,-0.11409378051757812,-0.09911312514873316,0.05305224657058716,-0.09893691539764404,-0.09404652917714884,2
0.0,0.0,0.0,-0.05687206983566284,-0.06102132797241211,-0.031903448310686144,-0.08247733116149902,-0.14492833614349365,-0.05551686396916011,-0.04023921489715576,-0.2004932463169098,-0.08074977507908443,0.012078523635864258,-0.23194468021392822,-0.10387639960367778,-0.04122364521026611,-0.296303391456604,-0.03743147363979915,-0.041615426540374756,-0.41911542415618896,-0.06639970352966884,-0.0390649139881134,-0.4923320412635803,-0.08485235532839397,-0.03429800271987915,-0.5546650886535645,-0.09718964507896999,0.010776042938232422,-0.2882743179798126,-0.04555933063943485,0.03867274522781372,-0.4214577376842499,-0.07307639231999019,0.05507618188858032,-0.5064974129199982,-0.08998842051346401,0.07335120439529419,-0.576370358467102,-0.09970501324255565,0.04975450038909912,-0.2454708218574524,-0.05744291355927089,0.04655545949935913,-0.2982397973537445,-0.0930670898230801,0.009489715099334717,-0.23499497771263123,-0.09559657683689693,-0.009813189506530762,-0.18617099523544312,-0.08765901884157756,0.07662087678909302,-0.1850597858428955,-0.07257075121719936,0.06659746170043945,-0.2315247654914856,-0.09873154273350337,0.029957830905914307,-0.19605723023414612,-0.09406438728888133,0.0058266520500183105,-0.16118711233139038,-0.08469166865666011,2
0.0,0.0,0.0,-0.061316728591918945,-0.03747236728668213,-0.02409134366445187,-0.10904812812805176,-0.11460155248641968,-0.04290845923952702,-0.0908239483833313,-0.18614992499351501,-0.0648152784340823,-0.053278714418411255,-0.24008643627166748,-0.08550609209470394,-0.10043561458587646,-0.27125731110572815,-0.02897784047655705,-0.13150784373283386,-0.3805501461029053,-0.05593396284513119,-0.14872443675994873,-0.4464816004037857,-0.07145674832992199,-0.16016244888305664,-0.5063001215457916,-0.08169534363679531,-0.04961282014846802,-0.285152792930603,-0.03982751750282887,-0.05204010009765625,-0.42123281955718994,-0.0675688938134158,-0.054991722106933594,-0.504416823387146,-0.08383792945079449,-0.05433550477027893,-0.5720524489879608,-0.09218636461429242,-0.0017491579055786133,-0.26299986243247986,-0.05383637108735684,-0.027890324592590332,-0.3199352025985718,-0.0938304618828738,-0.05463296175003052,-0.2481086254119873,-0.10096983917884472,-0.06579428911209106,-0.19207337498664856,-0.09539226003818158,0.040057599544525146,-0.22047016024589539,-0.06955879487924221,0.005433440208435059,-0.2514631748199463,-0.10026491739682797,-0.028268933296203613,-0.19712132215499878,-0.09976166047982815,-0.04678225517272949,-0.15061253309249878,-0.09294615992240551,2
0.0,0.0,0.0,-0.0661153793334961,0.0663968026638031,-0.02489607975525132,-0.15215915441513062,0.08894917368888855,-0.03942836270374528,-0.21957111358642578,0.027137160301208496,-0.05910330087584725,-0.25945448875427246,-0.048060715198516846,-0.07728143975776902,-0.24724328517913818,0.025140374898910522,-0.0027679645799594255,-0.3390650749206543,0.0398431122303009,-0.030228162265245828,-0.395588219165802,0.050581544637680054,-0.04948601693553201,-0.4459875822067261,0.05569377541542053,-0.0618907083634781,-0.2416183352470398,-0.04325062036514282,-0.014790359965388689,-0.34955930709838867,-0.06790819764137268,-0.04530566007537118,-0.4147222340106964,-0.07254388928413391,-0.06607624337715379,-0.4700249135494232,-0.0820203423500061,-0.07572948381942979,-0.21148240566253662,-0.10050410032272339,-0.03214982718867532,-0.2723160982131958,-0.091133713722229,-0.08027702764314881,-0.21764516830444336,-0.03508812189102173,-0.0852347035769867,-0.17217671871185303,-0.006621688604354858,-0.07338423476261369,-0.1672244668006897,-0.14619073271751404,-0.05161636144561044,-0.22232693433761597,-0.12851884961128235,-0.08395172849935761,-0.18475544452667236,-0.07422617077827454,-0.07613820776981584,-0.14567309617996216,-0.04346102476119995,-0.06189769700807801,2
0.0,0.0,0.0,0.034597426652908325,0.04214999079704285,-0.033218813255757595,0.09356626868247986,0.04944607615470886,-0.0423883657309716,0.1362403929233551,0.01046714186668396,-0.049557515547007824,0.16573742032051086,-0.037362515926361084,-0.05361455412241867,0.14729389548301697,0.03854501247406006,-0.008406543299884106,0.2078644335269928,0.05051371455192566,-0.019316078290671612,0.2443889081478119,0.05265650153160095,-0.02555944317612102,0.2745339274406433,0.049767881631851196,-0.029705223754376675,0.14597374200820923,-0.0027927160263061523,-0.004547496453255917,0.21423548460006714,-0.022311896085739136,-0.01984270767900398,0.2538396120071411,-0.032272547483444214,-0.028018758759230877,0.2827787399291992,-0.04445579648017883,-0.03077572131189754,0.13010776042938232,-0.04067862033843994,-0.005775571462095286,0.17337405681610107,-0.04469892382621765,-0.03739489348265579,0.13820037245750427,-0.019841134548187256,-0.041679618075818325,0.11083215475082397,-0.011077880859375,-0.03436851607295921,0.1099916398525238,-0.0736335813999176,-0.009598660409778859,0.1401522159576416,-0.06633612513542175,-0.038659055844277646,0.11594206094741821,-0.042726755142211914,-0.041152903005809094,0.0938902199268341,-0.03295242786407471,-0.03595136211845329,2
0.0,0.0,0.0,0.016138941049575806,0.04123997688293457,-0.03781771592826999,0.05726882815361023,0.056000590324401855,-0.053123022690726884,0.0885310173034668,0.013757973909378052,-0.06507611952753223,0.11509630084037781,-0.03180849552154541,-0.07479096882076419,0.13788387179374695,0.05177265405654907,-0.02359049141438163,0.18596327304840088,0.06699365377426147,-0.043525993153764375,0.2171797752380371,0.07455962896347046,-0.0572973594817654,0.24626296758651733,0.07721191644668579,-0.06644756279916919,0.14260333776474,0.004522055387496948,-0.0204326019439236,0.20864689350128174,-0.017551571130752563,-0.044762875214530595,0.24762895703315735,-0.033049553632736206,-0.062046262696696886,0.28068411350250244,-0.04557543992996216,-0.07024492256374515,0.1287321150302887,-0.03295177221298218,-0.02152014642985023,0.15932708978652954,-0.048858314752578735,-0.06264514409036792,0.12759631872177124,-0.03377881646156311,-0.0782878839227692,0.10257217288017273,-0.023028433322906494,-0.07749038122625507,0.1049044132232666,-0.06123262643814087,-0.02463800020547069,0.11446744203567505,-0.06258231401443481,-0.06284916333885349,0.08577367663383484,-0.04004070162773132,-0.07291375033588565,0.0629214346408844,-0.02177363634109497,-0.07158870928020633,2
